id,name,host_id,host_name,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room,log_price,log_minimum_nights,log_reviews_per_month,is_highly_reviewed,nights_availability_interaction,last_review_year,last_review_month,is_recent_review,name_sentiment
6686140,1 bedroom apartment in Nolita,6743604,Lauren,Nolita,40.72227,-73.99526,130,1,13,2016-10-09,0.26,1,0,False,True,False,False,False,False,4.875197323201151,0.6931471805599453,0.23111172096338664,1,0,2016,10,0,0.0
6686165,Astoria Room,34995566,Alexa,Long Island City,40.76177,-73.92627,44,28,14,2019-04-20,0.39,1,275,False,False,True,False,True,False,3.8066624897703196,3.367295829986474,0.3293037471426004,1,7700,2019,4,1,0.0
6688119,Cozy Apartement,35005938,Carole,South Slope,40.66136,-73.98437,199,1,1,2015-06-06,0.02,1,0,True,False,False,False,False,False,5.298317366548036,0.6931471805599453,0.019802627296179712,0,0,2015,6,0,-0.19999999999999998
6688617,"Quiet, Spacious, Safe Studio in BK",35008385,Abe,Williamsburg,40.71366,-73.94021,49,7,1,2015-06-09,0.02,1,0,True,False,False,False,False,False,3.912023005428146,2.0794415416798357,0.019802627296179712,0,0,2015,6,0,0.25
6688780,"Private Room at ""The Boat House""",11199830,Meagan,Marble Hill,40.87495,-73.90982,45,2,1,2015-11-09,0.02,1,0,False,True,False,False,True,False,3.828641396489095,1.0986122886681098,0.019802627296179712,0,0,2015,11,0,0.0
6689548,Cozy apartment in Nolita/SoHo,4271676,Nat,Nolita,40.72287,-73.99593,265,2,90,2019-06-22,1.95,3,11,False,True,False,False,False,False,5.583496308781699,1.0986122886681098,1.0818051703517284,1,22,2019,6,1,-0.19999999999999998
6690696,Sunny Prewar 2BR/2BA in Fort Greene,3131306,Alissa,Clinton Hill,40.68623,-73.96755,220,30,1,2015-08-09,0.02,1,0,True,False,False,False,False,False,5.3981627015177525,3.4339872044851463,0.019802627296179712,0,0,2015,8,0,0.0
6691625,Elegant private room in beautiful apartment,2135117,Susan,Windsor Terrace,40.65766,-73.97927,52,2,53,2019-07-07,2.87,1,55,True,False,False,False,True,False,3.970291913552122,1.0986122886681098,1.3532545070416904,1,110,2019,7,1,0.45
6691723,Bright Cozy Lux 1BR w/Balcony,35025150,Chris,Williamsburg,40.72006,-73.95694,180,2,6,2019-01-02,0.14,1,0,True,False,False,False,False,False,5.198497031265826,1.0986122886681098,0.1310282624064041,0,0,2019,1,1,0.25000000000000006
6692213,Well Furnished Upper East Side Studio,6847312,David & Derek,Upper East Side,40.78165,-73.94825,127,2,30,2019-03-17,0.62,1,0,False,True,False,False,False,False,4.852030263919617,1.0986122886681098,0.4824261492442927,1,0,2019,3,1,0.0
6692573,Sunny 1BR in hip East Village,35030648,Corey,East Village,40.72354,-73.9819,108,2,17,2016-08-01,0.35,1,0,False,True,False,False,True,False,4.6913478822291435,1.0986122886681098,0.30010459245033805,1,0,2016,8,0,0.0
6692574,Cozy 1br apt in center flushing,22727131,Iris,Flushing,40.75529,-73.83043,150,7,1,2015-11-01,0.02,1,0,False,False,True,False,False,False,5.017279836814924,2.0794415416798357,0.019802627296179712,0,0,2015,11,0,0.10000000000000002
6692975,Cozy room in Chelsea,29417590,Alice,Chelsea,40.7465,-73.991,100,1,2,2015-08-24,0.04,1,0,False,True,False,False,True,False,4.61512051684126,0.6931471805599453,0.039220713153281295,0,0,2015,8,0,-0.19999999999999998
6693052,Kid-friendly house with parking/back patio,398440,Marla,Bedford-Stuyvesant,40.6913,-73.92934,200,3,4,2019-03-25,0.53,1,14,True,False,False,False,False,False,5.303304908059076,1.3862943611198906,0.4252677354043441,0,42,2019,3,1,0.0
6693612,Beautiful One Bedroom Apartment (Midtown) NYC,4316973,Alberto,Hell's Kitchen,40.75335,-73.99525,180,3,2,2019-05-19,0.76,1,2,False,True,False,False,False,False,5.198497031265826,1.3862943611198906,0.5653138090500605,0,6,2019,5,1,0.85
6698963,Artist's Apt in Downtown Manhattan,12432650,Yazmany,Chinatown,40.7142,-73.99119,250,5,14,2018-12-29,0.45,1,5,False,True,False,False,False,False,5.5254529391317835,1.791759469228055,0.37156355643248307,1,25,2018,12,0,0.6
6700860,"Family Friendly, Brooklyn, NYC 2br",35075473,Amanda,Carroll Gardens,40.67885,-74.00027,150,5,5,2016-08-28,0.1,1,0,True,False,False,False,False,False,5.017279836814924,1.791759469228055,0.09531017980432487,0,0,2016,8,0,0.375
6701706,"Large Light Room for Female, Cat Friendly",13953653,Liora,Sunnyside,40.74573,-73.92261,49,6,15,2017-12-08,0.3,1,128,False,False,True,False,True,False,3.912023005428146,1.9459101490553132,0.26236426446749106,1,768,2017,12,0,0.24732142857142858
6703106,"Cozy 1BR in Williamsburg, Brooklyn",34841020,Tara,Williamsburg,40.71056,-73.94906,110,1,1,2015-06-18,0.02,1,0,True,False,False,False,True,False,4.709530201312334,0.6931471805599453,0.019802627296179712,0,0,2015,6,0,-0.19999999999999998
6704000,Sunny Room in Astoria NYC!,34578795,Ryan,Astoria,40.75929,-73.9173,45,10,1,2015-08-14,0.02,1,0,False,False,True,False,True,False,3.828641396489095,2.3978952727983707,0.019802627296179712,0,0,2015,8,0,0.0
6705558,Spacious Bright Room in Heart of Williamsburg NY,16462666,Ali,Williamsburg,40.71506,-73.96182,103,2,1,2017-02-15,0.03,3,0,True,False,False,False,True,False,4.6443908991413725,1.0986122886681098,0.0295588022415444,0,0,2017,2,0,0.7000000000000001
6705604,Beautiful Private Bedroom in NY,35103293,Maria,Norwood,40.87225,-73.88748,33,7,40,2018-11-27,0.82,1,0,False,False,False,False,True,False,3.5263605246161616,2.0794415416798357,0.598836501088704,1,0,2018,11,0,0.425
6705606,Your NYC spot,35103206,Anthony And Laura,Rego Park,40.7262,-73.8672,86,3,3,2017-08-29,0.09,1,0,False,False,True,False,False,False,4.465908118654584,1.3862943611198906,0.08617769624105233,0,0,2017,8,0,0.0
6706074,Beautiful neighborhood,25071191,Khamis,Ditmars Steinway,40.78112,-73.91079,110,5,5,2018-09-10,0.1,1,0,False,False,True,False,False,False,4.709530201312334,1.791759469228055,0.09531017980432487,0,0,2018,9,0,0.85
6706494,2 BR Apt w/ patio close to the L,2466294,Ian,Bushwick,40.70264,-73.91702,160,2,3,2015-11-13,0.06,2,359,True,False,False,False,False,False,5.081404364984463,1.0986122886681098,0.058268908123975775,0,718,2015,11,0,0.6
6709867,Large Private Room in prime BK,11039369,Mike,Fort Greene,40.68881,-73.97391,55,1,1,2016-03-24,0.02,1,0,True,False,False,False,True,False,4.02535169073515,0.6931471805599453,0.019802627296179712,0,0,2016,3,0,0.10714285714285714
6712530,⭐️Harlem getaway w/ great amenities,10771238,Justin,Harlem,40.82608,-73.9525,80,2,185,2019-06-19,3.72,3,203,False,True,False,False,True,False,4.394449154672439,1.0986122886681098,1.551808799597464,1,406,2019,6,1,0.8
6712618,"Big room 2 blocks from Central Park, UWS Manhattan",22651758,Tiphaine,Sunnyside,40.74147,-73.91997,85,1,2,2015-09-08,0.04,1,0,False,False,True,False,False,False,4.454347296253507,0.6931471805599453,0.039220713153281295,0,0,2015,9,0,0.0
6713521,Your Garden Oasis in Brooklyn!,1401919,Mike,Bedford-Stuyvesant,40.68447,-73.9543,275,3,21,2018-11-24,0.44,1,5,True,False,False,False,False,False,5.62040086571715,1.3862943611198906,0.36464311358790924,1,15,2018,11,0,0.0
6716066,Harlem/Columbia historic landmark,6226676,Aparna,Harlem,40.80748,-73.94922,120,2,1,2015-06-24,0.02,1,0,False,True,False,False,False,False,4.795790545596741,1.0986122886681098,0.019802627296179712,0,0,2015,6,0,0.0
6716160,Park Slope Family Oasis w/ Patio,171653,Stefanie,Park Slope,40.6669,-73.97827,250,2,1,2016-09-11,0.03,1,0,True,False,False,False,False,False,5.5254529391317835,1.0986122886681098,0.0295588022415444,0,0,2016,9,0,0.0
6716199,large private bedroom,31765814,Yassine,Astoria,40.76561,-73.92056,85,1,3,2019-05-12,0.06,1,0,False,False,True,False,True,False,4.454347296253507,0.6931471805599453,0.058268908123975775,0,0,2019,5,1,0.10714285714285714
6716444,Large and Quiet Private Bedroom,24466159,Tim,East Village,40.72879,-73.98575,100,7,2,2015-06-26,0.04,1,0,False,True,False,False,True,False,4.61512051684126,2.0794415416798357,0.039220713153281295,0,0,2015,6,0,0.07142857142857142
6716695,Private Entrance in Prime Burg,23082955,Pj,Williamsburg,40.70873,-73.95219,65,1,107,2018-05-13,2.17,1,0,True,False,False,False,True,False,4.189654742026425,0.6931471805599453,1.1537315878891892,1,0,2018,5,0,0.0
6717053,Lovely Studio in Flushing/kew Garde,34992043,Frances,Flushing,40.74024,-73.83105,68,1,222,2019-07-04,4.48,2,330,False,False,True,False,True,False,4.23410650459726,0.6931471805599453,1.7011051009599243,1,330,2019,7,1,0.5
6717309,Marvellous spacious Upper East apt,15444104,Willem,Upper East Side,40.77878,-73.94491,170,10,11,2017-05-16,0.24,1,0,False,True,False,False,False,False,5.14166355650266,2.3978952727983707,0.2151113796169455,1,0,2017,5,0,0.3
6717544,Relaxing Home for your NY Trip,35174506,Michelle,Bensonhurst,40.61625,-73.9916,50,2,9,2019-06-23,1.41,1,81,True,False,False,False,True,False,3.9318256327243257,1.0986122886681098,0.8796267475025636,0,162,2019,6,1,0.0
6717607,Spacious Private Room/Bath in Bushwick!,4130512,Tanni,Bushwick,40.69093,-73.91291,45,30,1,2016-11-25,0.03,1,0,True,False,False,False,True,False,3.828641396489095,3.4339872044851463,0.0295588022415444,0,0,2016,11,0,0.0
6718257,"Home 4 Medical Professionals - The ""Clinomania""",26377263,Stat,East Flatbush,40.66079,-73.9342,48,30,2,2018-09-22,0.06,43,249,True,False,False,False,True,False,3.8918202981106265,3.4339872044851463,0.058268908123975775,0,7470,2018,9,0,0.0
6718383,Home 4 Medical Professionals-Kngbr1,26377263,Stat,East Flatbush,40.66058,-73.93383,43,30,1,2015-11-28,0.02,43,347,True,False,False,False,True,False,3.784189633918261,3.4339872044851463,0.019802627296179712,0,10410,2015,11,0,0.0
6722799,Spacious 2 BR sun-filled apartment  in Chelsea,21079341,Georgina,Chelsea,40.74558,-74.00325,260,2,2,2018-12-30,0.18,1,0,False,True,False,False,False,False,5.564520407322694,1.0986122886681098,0.16551443847757338,0,0,2018,12,0,0.0
6726337,Beautiful 2 Bedroom Apartment!! NYC,21444167,Rony,Kingsbridge,40.88238,-73.90689,159,3,8,2019-06-02,0.17,2,112,False,False,False,False,False,False,5.075173815233827,1.3862943611198906,0.15700374880966475,0,336,2019,6,1,1.0
6726361,"South Facing Brownstone, 2nd Floor",921857,Victoria,Bedford-Stuyvesant,40.68354,-73.92612,50,7,3,2016-12-29,0.06,1,31,True,False,False,False,True,False,3.9318256327243257,2.0794415416798357,0.058268908123975775,0,217,2016,12,0,0.0
6728550,"Cozy, Spacious Bedstuy Pad",34058193,Beverly,Bedford-Stuyvesant,40.68972,-73.95629,60,5,5,2015-11-25,0.1,1,0,True,False,False,False,False,False,4.110873864173311,1.791759469228055,0.09531017980432487,0,0,2015,11,0,-0.19999999999999998
6729568,Cozy room in beautiful light-filled apt,6386894,Adrienne,Cobble Hill,40.68701,-73.99054,80,2,4,2018-02-16,0.19,2,0,True,False,False,False,True,False,4.394449154672439,1.0986122886681098,0.173953307123438,0,0,2018,2,0,0.4166666666666667
6729589,Sunny 1.5 BR  Charmer!,6386894,Adrienne,Boerum Hill,40.68542,-73.98916,115,4,13,2019-05-14,0.64,2,18,True,False,False,False,False,False,4.7535901911063645,1.6094379124341003,0.49469624183610705,1,72,2019,5,1,0.0
6730056,Sunny Studio in Chelsea,7186661,Sabrina,Chelsea,40.74688,-74.00145,200,1,4,2017-09-16,0.09,1,0,False,True,False,False,False,False,5.303304908059076,0.6931471805599453,0.08617769624105233,0,0,2017,9,0,0.0
6730582,"3 bdrms, fully equip bth/rm kitchen, 2nd fl walkup",32220047,Dalton,Springfield Gardens,40.68491,-73.75895,160,3,29,2019-01-16,0.59,3,179,False,False,True,False,False,False,5.081404364984463,1.3862943611198906,0.4637340162321401,1,537,2019,1,1,0.0
6731170,Nice & Sweet Apartment in Manhhatan,24131487,Liu,Harlem,40.80352,-73.95079,109,3,1,2015-08-29,0.02,1,0,False,True,False,False,False,False,4.700480365792417,1.3862943611198906,0.019802627296179712,0,0,2015,8,0,0.475
6731373,Brooklyn Yellow,35086035,Sammy,Crown Heights,40.66913,-73.93199,25,2,5,2018-12-31,0.27,1,158,True,False,False,False,True,False,3.258096538021482,1.0986122886681098,0.23901690047049992,0,316,2018,12,0,0.0
6731463,Large Brooklyn 3 Bedroom Apartment,63588,Dimitri,Prospect Heights,40.67731,-73.96683,280,5,5,2018-08-21,0.1,2,0,True,False,False,False,False,False,5.638354669333745,1.791759469228055,0.09531017980432487,0,0,2018,8,0,0.21428571428571427
6731830,Williamsburg Apartment on Bedford,30345458,Thomas,Williamsburg,40.71444,-73.96024,98,3,8,2017-06-24,0.21,1,0,True,False,False,False,False,False,4.59511985013459,1.3862943611198906,0.1906203596086497,0,0,2017,6,0,0.0
6732446,Sunny & Happy Room in Williamsburg,5532810,Sandy,Williamsburg,40.71676,-73.9439,70,2,99,2019-06-16,2.02,2,37,True,False,False,False,True,False,4.2626798770413155,1.0986122886681098,1.1052568313867783,1,74,2019,6,1,0.8
6733512,A Serine Stay in Bedstuy,1398639,Juliet,Bedford-Stuyvesant,40.68814,-73.93089,55,10,14,2019-05-06,0.31,3,301,True,False,False,False,True,False,4.02535169073515,2.3978952727983707,0.27002713721306015,1,3010,2019,5,1,0.0
6737048,"Owesome entire apart, Bushwick 20 min Manhattan!!!",35280507,Elimara,Ridgewood,40.70737,-73.91439,100,3,17,2018-12-11,1.41,1,0,False,False,True,False,False,False,4.61512051684126,1.3862943611198906,0.8796267475025636,1,0,2018,12,0,0.0
6737815,Chic Modern Apt w/ View of Hudson,10576227,Alexander,Chelsea,40.7481,-74.00533,200,5,1,2015-07-05,0.02,1,0,False,True,False,False,False,False,5.303304908059076,1.791759469228055,0.019802627296179712,0,0,2015,7,0,0.4
6738207,Heart of Lower East Side,8965532,Claire,Lower East Side,40.71937,-73.99098,120,1,11,2017-06-29,0.27,1,0,False,True,False,False,False,False,4.795790545596741,0.6931471805599453,0.23901690047049992,1,0,2017,6,0,0.0
6738524,"Stunning, sunny 1bedroom, Greenpoit",35287916,Naum & Alexandra,Greenpoint,40.73401,-73.95471,150,14,1,2015-09-01,0.02,1,0,True,False,False,False,False,False,5.017279836814924,2.70805020110221,0.019802627296179712,0,0,2015,9,0,0.5
6739145,Ranch style house with driveway,25368839,Florence,Dongan Hills,40.58115,-74.09182,155,3,63,2019-06-22,1.29,1,0,False,False,False,True,False,False,5.049856007249537,1.3862943611198906,0.8285518175661483,1,0,2019,6,1,0.0
6741023,Big Room @ the Heart of Brooklyn!!,1012583,Mariano,Williamsburg,40.71458,-73.96181,60,7,6,2017-11-13,0.13,2,0,True,False,False,False,True,False,4.110873864173311,2.0794415416798357,0.12221763272424921,0,0,2017,11,0,0.0
6741094,Gorgeous Luxury Apartment,35299368,Adriana,Murray Hill,40.74798,-73.9814,200,1,1,2015-06-21,0.02,1,0,False,True,False,False,True,False,5.303304908059076,0.6931471805599453,0.019802627296179712,0,0,2015,6,0,0.7
6742680,Spacious & Charming Duplex in Upper East,6028102,Ana,Upper East Side,40.77259,-73.95647,200,3,47,2019-03-24,0.95,1,0,False,True,False,False,False,False,5.303304908059076,1.3862943611198906,0.6678293725756554,1,0,2019,3,1,0.35
6743346,Wildlife Loft Living room adventure,5556571,Chris,Williamsburg,40.70645,-73.9379,25,1,25,2019-04-28,0.5,3,358,True,False,False,False,False,True,3.258096538021482,0.6931471805599453,0.4054651081081644,1,358,2019,4,1,0.0
6743935,Whole West Village Studio,740756,Lydia,West Village,40.73742,-74.00171,199,2,14,2016-05-08,0.29,1,0,False,True,False,False,False,False,5.298317366548036,1.0986122886681098,0.25464221837358075,1,0,2016,5,0,0.2
6746003,Retro Style Living In New York City,1211067,"Hans, Sandra & Son",Tompkinsville,40.62154,-74.08701,49,2,100,2019-06-29,2.12,2,284,False,False,False,True,True,False,3.912023005428146,1.0986122886681098,1.1378330018213911,1,568,2019,6,1,0.13636363636363635
6747106,New York apt in beautiful area for Summer,2388537,Andrea,Morningside Heights,40.81666,-73.96074,105,15,33,2019-01-02,0.69,2,5,False,True,False,False,False,False,4.663439094112067,2.772588722239781,0.5247285289349821,1,75,2019,1,1,0.5287878787878788
6747193,Room & Breakfast-   Room 2,35322092,Rhemy,Bedford-Stuyvesant,40.68649,-73.92783,49,1,107,2019-07-06,2.19,3,69,True,False,False,False,True,False,3.912023005428146,0.6931471805599453,1.1600209167967532,1,69,2019,7,1,0.0
6747308,Luxury 2 BD with spectacular views,3282552,Roger,Upper West Side,40.77818,-73.98959,256,4,11,2017-07-27,0.23,1,0,False,True,False,False,False,False,5.54907608489522,1.6094379124341003,0.20701416938432612,1,0,2017,7,0,0.6
6747958,1 cozy & centrally located bedroom,20904647,Christina,Fort Greene,40.68662,-73.97602,90,4,32,2019-07-03,0.67,1,295,True,False,False,False,True,False,4.51085950651685,1.6094379124341003,0.5128236264286637,1,1180,2019,7,1,-0.09999999999999999
6748032,Beloved Brooklyn style apartment,35329789,Simone,Sunset Park,40.66002,-73.99073,80,4,152,2019-06-19,3.08,1,142,True,False,False,False,False,False,4.394449154672439,1.6094379124341003,1.4060969884160703,1,568,2019,6,1,0.7
6748711,Awesomely Sunny 1 Bedroom w Balcony,3900093,Damien,Williamsburg,40.71054,-73.95669,180,3,35,2017-01-28,0.71,1,18,True,False,False,False,False,False,5.198497031265826,1.3862943611198906,0.5364933705145685,1,54,2017,1,0,1.0
6748933,Cozy 1 BR in ideal location,1490702,Amanda,Chelsea,40.74121,-74.00122,145,6,2,2017-06-26,0.04,1,0,False,True,False,False,False,False,4.983606621708336,1.9459101490553132,0.039220713153281295,0,0,2017,6,0,0.35000000000000003
6748952,Private Room w/Bathroom / W'Berg BK,34950721,Samuel,Williamsburg,40.70799,-73.94888,100,1,1,2015-06-15,0.02,2,0,True,False,False,False,True,False,4.61512051684126,0.6931471805599453,0.019802627296179712,0,0,2015,6,0,0.0
6749285,Sunny 2 Bedroom Brownstone Apt.,4195861,Doris,Crown Heights,40.67837,-73.95517,150,3,208,2019-07-01,4.36,2,238,True,False,False,False,False,False,5.017279836814924,1.3862943611198906,1.6789639750827108,1,714,2019,7,1,0.0
6750178,Brooklyn Comfort w Rooftop View,173938,Vuong,Bedford-Stuyvesant,40.68491,-73.94919,55,5,4,2018-02-08,0.08,1,21,True,False,False,False,True,False,4.02535169073515,1.791759469228055,0.07696104113612832,0,105,2018,2,0,0.0
6750443,Stunning & Comfortable Home in Williamsburg,35288455,Gabriela,Williamsburg,40.71154,-73.96424,147,3,55,2018-12-26,1.29,1,5,True,False,False,False,False,False,4.997212273764115,1.3862943611198906,0.8285518175661483,1,15,2018,12,0,0.45
6751450,Next to Empire State building,7209,Liz,Midtown,40.74642,-73.98516,220,3,108,2019-06-21,2.17,1,24,False,True,False,False,False,False,5.3981627015177525,1.3862943611198906,1.1537315878891892,1,72,2019,6,1,0.0
6759052,Bed-Stuy apt with central air,5693024,Peter,Bedford-Stuyvesant,40.68675,-73.94497,40,1,1,2015-07-28,0.02,1,0,True,False,False,False,True,False,3.713572066704308,0.6931471805599453,0.019802627296179712,0,0,2015,7,0,0.3
6759264,Cozy private  bedroom  & bathroom,35386618,Andrea,Astoria,40.75706,-73.91834,70,1,7,2016-05-25,0.15,1,325,False,False,True,False,True,False,4.2626798770413155,0.6931471805599453,0.13976194237515868,0,325,2016,5,0,-0.09999999999999999
6759527,Room Available in Sunset Park!,35388074,Maddie,Sunset Park,40.64465,-74.01881,150,1,1,2015-06-12,0.02,1,0,True,False,False,False,True,False,5.017279836814924,0.6931471805599453,0.019802627296179712,0,0,2015,6,0,0.5
6760295,"Sunny, couple-friendly MasterBedroom in Greenpoint",12432739,Monica,Greenpoint,40.73511,-73.95551,75,7,1,2016-11-15,0.03,1,0,True,False,False,False,True,False,4.330733340286331,2.0794415416798357,0.0295588022415444,0,0,2016,11,0,0.0
6760353,City living in a suburb on NYC,35391852,Sunita,Bushwick,40.69545,-73.92336,85,5,2,2015-06-20,0.04,1,0,True,False,False,False,False,False,4.454347296253507,1.791759469228055,0.039220713153281295,0,0,2015,6,0,0.0
6760893,Central Park / Full Apartment / 5th Ave,11631535,Scott,East Harlem,40.79596,-73.94958,124,3,6,2016-08-26,0.14,1,0,False,True,False,False,False,False,4.8283137373023015,1.3862943611198906,0.1310282624064041,0,0,2016,8,0,0.175
6761084,mhttnfullapt lowprce,29239547,Emanuel,Washington Heights,40.85322,-73.93563,89,2,25,2019-06-23,0.79,1,346,False,True,False,False,False,False,4.499809670330265,1.0986122886681098,0.5822156198526637,1,692,2019,6,1,0.0
6761717,Brooklyn Heights Brownstone Duplex,1549503,Alison,Brooklyn Heights,40.69009,-73.99355,195,3,1,2015-06-28,0.02,1,0,True,False,False,False,False,False,5.278114659230517,1.3862943611198906,0.019802627296179712,0,0,2015,6,0,0.0
6761985,Williamsburg Sunlit Sanctuary.,2521069,Emma,Williamsburg,40.71374,-73.9627,160,3,27,2019-06-24,0.55,1,193,True,False,False,False,False,False,5.081404364984463,1.3862943611198906,0.4382549309311553,1,579,2019,6,1,0.0
6763899,"Bright, spacious room in Manhattan",5360450,Sarah,Harlem,40.81791,-73.95357,60,1,5,2015-09-15,0.1,1,0,False,True,False,False,True,False,4.110873864173311,0.6931471805599453,0.09531017980432487,0,0,2015,9,0,0.7000000000000001
6764316,GIANT LOFT IN DUMBO -- BY BROOKLYN BRIDGE PARK,362418,Julia,DUMBO,40.70318,-73.9878,125,3,181,2019-07-05,3.67,1,111,True,False,False,False,True,False,4.836281906951478,1.3862943611198906,1.541159071680806,1,333,2019,7,1,0.0
6764999,"Large, light-filled W. Village condo w/river views",35415860,Debra,West Village,40.7342,-74.00854,225,2,6,2016-08-28,0.12,1,0,False,True,False,False,False,False,5.420534999272286,1.0986122886681098,0.11332868530700317,0,0,2016,8,0,0.21428571428571427
6765697,Cozy bedroom for 2 in Astoria,35417042,Maria,Astoria,40.76855,-73.92583,86,4,28,2019-04-23,0.59,1,364,False,False,True,False,True,False,4.465908118654584,1.6094379124341003,0.4637340162321401,1,1456,2019,4,1,-0.19999999999999998
6765965,Williamsburg Cozy Apartement,35421272,Joffrey,Williamsburg,40.71128,-73.954,119,4,6,2016-09-26,0.12,1,0,True,False,False,False,False,False,4.787491742782046,1.6094379124341003,0.11332868530700317,0,0,2016,9,0,-0.19999999999999998
6766169,Nice and spacious  1BR in Brooklyn,35422693,Raquel,Crown Heights,40.66922,-73.94682,70,15,9,2018-07-25,0.19,1,0,True,False,False,False,False,False,4.2626798770413155,2.772588722239781,0.173953307123438,0,0,2018,7,0,0.6
6766259,Lovely & Cozy Room Heart of Astoria,35423181,Cidinha,Astoria,40.7665,-73.91759,75,1,10,2018-10-07,0.22,1,357,False,False,True,False,True,False,4.330733340286331,0.6931471805599453,0.1988508587451652,0,357,2018,10,0,0.15000000000000002
6766662,Gorgeous 1 Bedroom: Balcony + View!,35426209,Talia,Astoria,40.76964,-73.91402,150,3,3,2016-08-01,0.06,1,0,False,False,True,False,False,False,5.017279836814924,1.3862943611198906,0.058268908123975775,0,0,2016,8,0,0.875
6766875,"2 bedroom apartment, Fort Greene",35426480,Loukia,Fort Greene,40.69297,-73.9741,145,25,1,2015-07-21,0.02,1,0,True,False,False,False,False,False,4.983606621708336,3.258096538021482,0.019802627296179712,0,0,2015,7,0,0.0
6766908,Renovated & Spacious Apt.,308930,Andres,Prospect-Lefferts Gardens,40.65577,-73.95903,130,5,7,2017-12-18,0.15,1,0,True,False,False,False,False,False,4.875197323201151,1.791759469228055,0.13976194237515868,0,0,2017,12,0,0.0
6767047,Bright Big Room With Fireplace,23582893,Laramie,Bushwick,40.69047,-73.91565,53,21,24,2019-05-31,0.49,8,114,True,False,False,False,True,False,3.9889840465642745,3.091042453358316,0.3987761199573678,1,2394,2019,5,1,0.35000000000000003
6767911,"Private Floor, 1BR 1BTH, PR Entry",24742173,Tammy,Upper West Side,40.79745,-73.96936,130,4,16,2018-04-20,0.32,3,0,False,True,False,False,False,False,4.875197323201151,1.6094379124341003,0.2776317365982795,1,0,2018,4,0,0.0
6768399,3)Cozy Sunny Warm Room  阳光温馨单房 停车容易,30616879,Anna,Flushing,40.75443,-73.80787,48,2,53,2019-04-07,1.07,3,153,False,False,True,False,True,False,3.8918202981106265,1.0986122886681098,0.7275486072772778,1,306,2019,4,1,0.6
6769535,"1 brm, fully equip bth/rm & kitchen, 2nd fl walkup",32220047,Dalton,Springfield Gardens,40.68511,-73.76012,105,3,7,2017-09-17,0.14,3,0,False,False,True,False,False,False,4.663439094112067,1.3862943611198906,0.1310282624064041,0,0,2017,9,0,0.0
6775943,JFK Studio Flat with Kitchen and Private bathroom,9284163,Antonio,Woodhaven,40.68982,-73.85379,65,2,85,2019-06-24,2.4,3,311,False,False,True,False,False,False,4.189654742026425,1.0986122886681098,1.2237754316221157,1,622,2019,6,1,-0.0125
6776230,Ridgewood 2 Bedroom,35474215,Gregory,Ridgewood,40.70966,-73.90064,100,4,1,2015-07-15,0.02,1,0,False,False,True,False,False,False,4.61512051684126,1.6094379124341003,0.019802627296179712,0,0,2015,7,0,0.0
6776698,JFK SPACIOUS ROOM / A  4  BLOCKS TO SUBWAY,9284163,Antonio,Woodhaven,40.68955,-73.85348,39,2,262,2019-06-23,5.28,3,346,False,False,True,False,True,False,3.6888794541139363,1.0986122886681098,1.8373699804801074,1,692,2019,6,1,0.0
6776711,"Classic NYC, Upper East Side Apt",35476099,Alec,Upper East Side,40.76966,-73.95319,150,5,2,2016-12-26,0.04,1,0,False,True,False,False,False,False,5.017279836814924,1.791759469228055,0.039220713153281295,0,0,2016,12,0,0.25555555555555554
6777603,Sunny Bedroom in Bushwick,6378149,Laurel,Bushwick,40.6987,-73.91578,50,2,28,2017-12-04,0.56,3,0,True,False,False,False,True,False,3.9318256327243257,1.0986122886681098,0.44468582126144574,1,0,2017,12,0,0.0
6778776,Private Room in Bohemian Haven,18591697,Heidi,Washington Heights,40.83705,-73.9399,55,7,4,2016-07-31,0.09,1,0,False,True,False,False,True,False,4.02535169073515,2.0794415416798357,0.08617769624105233,0,0,2016,7,0,0.0
6779136,West Village on the Hudson River,35488245,Jillian,West Village,40.73212,-74.01051,195,1,1,2015-08-25,0.02,1,0,False,True,False,False,False,False,5.278114659230517,0.6931471805599453,0.019802627296179712,0,0,2015,8,0,0.0
6780285,Beautiful Williamsburg townhouse on a park.,230856,Gabrielle & Malcolm,Williamsburg,40.7154,-73.93866,295,30,6,2018-04-19,0.13,1,0,True,False,False,False,False,False,5.69035945432406,3.4339872044851463,0.12221763272424921,0,0,2018,4,0,0.85
6782841,Bright Brookyn Room W/ Bay Windows,23582893,Laramie,Bushwick,40.69058,-73.91471,50,91,42,2018-10-02,0.85,8,218,True,False,False,False,True,False,3.9318256327243257,4.5217885770490405,0.6151856390902335,1,19838,2018,10,0,0.7000000000000001
6784171,Bright and Clean Little Italy Apt.,18268348,Paul,Little Italy,40.71968,-73.9968,110,4,12,2017-08-02,0.26,1,0,False,True,False,False,True,False,4.709530201312334,1.6094379124341003,0.23111172096338664,1,0,2017,8,0,0.2930555555555556
